split_id,expense_id,user_id,split_type,share_value,amount,currency,settlement_status,settled_at,updated_at
spl_f29f8727,exp_a4849f89,usr_e851fdeb,equal,1,385.40,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_d037ae22,exp_a4849f89,usr_5f1e6e1c,equal,1,385.40,INR,settled,2026-08-12T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_20e90621,exp_a4849f89,usr_ab81846d,equal,1,385.41,INR,settled,2026-08-01T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_f387d8aa,exp_a4849f89,usr_6043ede2,equal,1,385.41,INR,settled,2026-07-19T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_63662bcd,exp_ac0cca22,usr_4efab0b7,custom,0.5643,265.72,INR,settled,2026-07-06T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_266bd296,exp_ac0cca22,usr_e5415ac7,custom,2.3532,1108.04,INR,settled,2026-07-12T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_b8ff8949,exp_ac0cca22,usr_ee5c9717,custom,0.6707,315.80,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_d0be1e51,exp_29fd2325,usr_dcc95fd2,equal,1,9621.80,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_b8a2a7fa,exp_20a12d9a,usr_e7b2dd09,equal,1,1809.17,INR,settled,2026-07-07T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_e90fba6f,exp_e69ae644,usr_5307f01f,percentage,2.4511,352.29,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_65ff59b2,exp_e69ae644,usr_0e9166f0,percentage,1.9056,273.89,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_72c77fae,exp_e69ae644,usr_4a53ac63,percentage,1.8467,265.43,INR,settled,2026-07-14T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_e19808fd,exp_f85295f5,usr_d20b2a69,equal,1,502.60,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_7f136aef,exp_f85295f5,usr_dc888b66,equal,1,502.61,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_486f2b46,exp_f85295f5,usr_bc4b67f6,equal,1,502.61,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_e13b0cd7,exp_69c5ea19,usr_e4376908,percentage,1.8093,3789.69,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_bdd66049,exp_a51a6747,usr_8f32fd7a,equal,1,2205.73,INR,settled,2026-08-11T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_ba811373,exp_8a6797ce,usr_9e33a102,equal,1,263.08,INR,settled,2026-08-07T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_1a68253d,exp_8a6797ce,usr_c010ce3c,equal,1,263.07,INR,settled,2026-07-17T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_9ea53cde,exp_8a6797ce,usr_373b76a9,equal,1,263.07,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_e6eb26af,exp_0ca33526,usr_5f22c672,equal,1,270.36,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_ccecfb08,exp_0ca33526,usr_5d8450f0,equal,1,270.37,INR,settled,2026-07-23T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_d858db62,exp_88d1f979,usr_dc1bd238,equal,1,4166.13,INR,written_off,,2026-08-18T10:00:00+05:30
spl_522ed17f,exp_1711731a,usr_f855344d,equal,1,8463.42,INR,settled,2026-07-18T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_8ddf8121,exp_35dc1afb,usr_fc544c58,equal,1,4035.35,INR,settled,2026-08-09T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_a40dfaf8,exp_847b5a58,usr_fd8f7b49,equal,1,1806.69,INR,settled,2026-08-08T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_e4e0a339,exp_847b5a58,usr_045378e4,equal,1,1806.70,INR,settled,2026-08-09T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_8f776747,exp_847b5a58,usr_6498a0a8,equal,1,1806.70,INR,settled,2026-08-06T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_75ffa6c5,exp_cc4a6ada,usr_5307f01f,equal,1,87.50,INR,settled,2026-08-04T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_26e7c30a,exp_cc4a6ada,usr_e10845c8,equal,1,87.51,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_1adfb318,exp_cc4a6ada,usr_34f98272,equal,1,87.51,INR,settled,2026-06-21T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_59c08ed9,exp_cc4a6ada,usr_8ddbc4ab,equal,1,87.51,INR,settled,2026-06-30T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_2df82031,exp_4b1d02a9,usr_8e89346c,equal,1,2296.42,INR,settled,2026-06-21T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_9c18099b,exp_4b1d02a9,usr_9473419d,equal,1,2296.42,INR,settled,2026-07-29T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_dcd92c4f,exp_4b1d02a9,usr_451855a4,equal,1,2296.43,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_cbff2fb0,exp_4b1d02a9,usr_8b3ba681,equal,1,2296.43,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_bd042431,exp_767362ae,usr_b2323a23,equal,1,792.11,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_01c91b90,exp_cd35f68a,usr_e1d938d9,equal,1,357.92,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_a4c19788,exp_e3a422db,usr_651a4d17,equal,1,319.12,INR,written_off,,2026-08-18T10:00:00+05:30
spl_54c82801,exp_81e039ae,usr_17bacb4e,equal,1,309.71,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_c604d189,exp_81e039ae,usr_3b70ae01,equal,1,309.71,INR,settled,2026-07-05T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_a510ae63,exp_81e039ae,usr_5e4aa2d9,equal,1,309.72,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_d1377a60,exp_81e039ae,usr_c4dc3602,equal,1,309.72,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_97506b6b,exp_acf7e338,usr_8d937b9e,equal,1,1602.33,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_0c717004,exp_e907e29a,usr_e94f06ca,shares,1.2626,452.96,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_10066d92,exp_20004f1f,usr_24e54a31,equal,1,4064.06,THB,outstanding,,2026-08-18T10:00:00+05:30
spl_a5d1cbfa,exp_4250cad0,usr_bbd1ced8,equal,1,263.27,INR,settled,2026-07-17T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_43e17423,exp_4250cad0,usr_9d604e2e,equal,1,263.27,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_9e967682,exp_4250cad0,usr_23811da7,equal,1,263.28,INR,settled,2026-07-31T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_0e32d472,exp_4250cad0,usr_22a9ab26,equal,1,263.28,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_877d4efa,exp_1f47af21,usr_ae35e63d,equal,1,551.78,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_55bbe6c2,exp_1f47af21,usr_701b0010,equal,1,551.78,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_1cf76c8f,exp_05f79df9,usr_fecd2601,equal,1,709.24,JPY,outstanding,,2026-08-18T10:00:00+05:30
spl_8919bf12,exp_05f79df9,usr_51247360,equal,1,709.23,JPY,outstanding,,2026-08-18T10:00:00+05:30
spl_7e3d64f6,exp_05f79df9,usr_ef2f6a43,equal,1,709.23,JPY,settled,2026-07-23T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_635371da,exp_05f79df9,usr_34e42e87,equal,1,709.23,JPY,settled,2026-08-13T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_be4f5943,exp_8ec4b6f1,usr_0dc99bd5,custom,0.5836,678.45,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_ae7ca433,exp_b66f95ba,usr_6d4dd52b,equal,1,2698.06,INR,settled,2026-07-29T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_9f07e9e6,exp_b66f95ba,usr_506012f1,equal,1,2698.07,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_cc771e57,exp_b66f95ba,usr_f8162b43,equal,1,2698.07,INR,settled,2026-08-17T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_b13c801e,exp_b082f84e,usr_91afdeed,equal,1,774.53,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_6058a028,exp_b082f84e,usr_bf89afd1,equal,1,774.52,INR,settled,2026-08-02T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_e72f3a73,exp_b082f84e,usr_671138ff,equal,1,774.52,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_cab8bbb5,exp_e39fddc4,usr_35d340e3,equal,1,714.80,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_ca877b9b,exp_e39fddc4,usr_52de2228,equal,1,714.81,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_5e728b53,exp_cb0ce079,usr_1501196b,custom,2.318,1482.22,BTN,settled,2026-07-21T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_19e1d448,exp_e93b2d8a,usr_58d2b52f,equal,1,625.33,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_2903e480,exp_c070b127,usr_37079a82,equal,1,453.29,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_b20f323c,exp_c070b127,usr_6f068e43,equal,1,453.30,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_64676b66,exp_c070b127,usr_ee6409a7,equal,1,453.30,INR,settled,2026-07-11T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_f17cdee5,exp_158e7838,usr_ab49979e,equal,1,2523.34,INR,settled,2026-06-21T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_255bc6a5,exp_07a1f81a,usr_541840e2,equal,1,1490.14,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_bbf19c2c,exp_bfd88d50,usr_540d307a,equal,1,189.62,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_82e78e3f,exp_bfd88d50,usr_f52d271a,equal,1,189.61,INR,settled,2026-06-20T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_c59f9e3d,exp_bfd88d50,usr_a9e888d0,equal,1,189.61,INR,settled,2026-08-04T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_5546c588,exp_a54df6cc,usr_beeb010f,custom,1.0256,1123.48,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_e8bf71d2,exp_a54df6cc,usr_9cb9eedc,custom,2.397,2625.76,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_5bf4c140,exp_9c3cfbcd,usr_76c235d5,equal,1,1032.59,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_d6bb6232,exp_9c3cfbcd,usr_0c1ce238,equal,1,1032.59,INR,settled,2026-07-14T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_30f39588,exp_d28d1a59,usr_dcf3a4ae,equal,1,6182.45,INR,settled,2026-06-27T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_7622029d,exp_8e0e5533,usr_2aa556d6,equal,1,582.11,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_2f972740,exp_a92ed310,usr_14c738e0,equal,1,2674.99,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_901d5652,exp_407c587d,usr_bc9d20fa,percentage,0.914,4982.39,INR,settled,2026-06-21T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_efe39a3d,exp_9939bf38,usr_f9060fbb,custom,2.3817,1734.30,INR,settled,2026-06-23T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_c7c7da0a,exp_a0239d25,usr_74ed32ff,equal,1,4103.62,INR,settled,2026-07-29T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_b16a7f48,exp_c4f5ef3b,usr_8af9206e,equal,1,436.32,INR,settled,2026-08-01T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_86971cae,exp_9f949bcc,usr_55a04c8d,custom,0.9997,397.29,INR,settled,2026-07-02T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_21423db4,exp_9f949bcc,usr_0c1ce238,custom,1.2955,514.85,INR,settled,2026-07-25T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_476698d1,exp_9f949bcc,usr_ce2e54f4,custom,1.1135,442.54,INR,settled,2026-07-06T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_afbecf18,exp_fc63223b,usr_8add6423,equal,1,1858.26,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_7efa9414,exp_fc63223b,usr_2808d36a,equal,1,1858.27,INR,settled,2026-07-08T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_1a5729de,exp_fc63223b,usr_d504f21d,equal,1,1858.27,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_726f057c,exp_fc63223b,usr_6bf6f0c2,equal,1,1858.27,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_e9b0ddf0,exp_b488d2f6,usr_b6d5d98c,equal,1,9218.82,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_6ad3ea4c,exp_c976f03f,usr_24e54a31,equal,1,194.62,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_ba923bae,exp_c976f03f,usr_108e6f0f,equal,1,194.63,INR,settled,2026-07-13T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_91721823,exp_911cb0ca,usr_dce3bc90,equal,1,773.25,INR,settled,2026-07-30T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_678e37f2,exp_9eb4c622,usr_21700d8e,percentage,2.4421,928.82,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_67036074,exp_9eb4c622,usr_e60873aa,percentage,0.9244,351.58,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_aa458dee,exp_9eb4c622,usr_3134253d,percentage,1.7312,658.42,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_da5a51bc,exp_80a9ecc8,usr_dc1bd238,equal,1,1559.91,INR,settled,2026-08-05T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_4ce1bbae,exp_5d86162d,usr_9694b4a3,equal,1,406.19,INR,settled,2026-08-17T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_3ae5ee75,exp_90149b30,usr_d1a44892,shares,0.8468,1594.79,INR,settled,2026-08-16T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_0d048cfe,exp_6417955c,usr_edf2bbfa,equal,1,261.44,INR,settled,2026-07-01T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_8e538ce4,exp_6417955c,usr_e5bfa6cd,equal,1,261.44,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_d0b18855,exp_6417955c,usr_c94b68cc,equal,1,261.45,INR,settled,2026-07-26T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_fe0a7881,exp_6417955c,usr_05e40dfc,equal,1,261.45,INR,settled,2026-08-11T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_82282b3b,exp_fa0b4c69,usr_969a0636,shares,1.8053,808.51,INR,settled,2026-07-27T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_b3de0818,exp_fa0b4c69,usr_0e3a6945,shares,1.1697,523.86,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_68ad8c21,exp_96a808b5,usr_d8cab59f,equal,1,233.70,INR,settled,2026-07-12T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_2555e0f8,exp_96a808b5,usr_96a8d3c5,equal,1,233.70,INR,settled,2026-08-10T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_9b909896,exp_96a808b5,usr_9db3efff,equal,1,233.70,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_ea4aacd2,exp_96a808b5,usr_3c2f4109,equal,1,233.70,INR,settled,2026-06-27T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_85a290a2,exp_1e2e0378,usr_7f6e49de,custom,1.9311,1081.82,INR,settled,2026-07-22T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_f8b0d6c7,exp_32a10629,usr_3ccdc15e,equal,1,247.39,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_6cf55657,exp_32a10629,usr_9a512200,equal,1,247.38,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_14bcf454,exp_32a10629,usr_3134253d,equal,1,247.38,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_e9069084,exp_5dac0c4a,usr_e2ca58e8,equal,1,131.21,THB,settled,2026-06-21T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_73c02e5a,exp_5dac0c4a,usr_3e25dcc6,equal,1,131.21,THB,outstanding,,2026-08-18T10:00:00+05:30
spl_9c4f3643,exp_9430ccd2,usr_e2490a9e,equal,1,1907.45,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_40a91e2b,exp_009bbf1c,usr_5cdbb1d3,shares,2.3483,546.16,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_6aa2ba2c,exp_009bbf1c,usr_8e272905,shares,2.2392,520.80,INR,settled,2026-08-10T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_3deeb26a,exp_009bbf1c,usr_21b63d3b,shares,1.3897,323.22,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_3b360342,exp_009bbf1c,usr_ea269383,shares,0.8873,206.37,INR,settled,2026-08-07T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_7178afc5,exp_121a5239,usr_243cefe8,equal,1,19.29,CHF,outstanding,,2026-08-18T10:00:00+05:30
spl_0056be9f,exp_baa7b991,usr_2da5bb04,custom,0.9942,1907.57,INR,settled,2026-08-05T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_6826734e,exp_8cc51133,usr_6be041f5,equal,1,914.36,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_894bf099,exp_e398df85,usr_d1c73fb8,equal,1,6407.05,INR,settled,2026-06-20T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_6980393b,exp_1dfe3683,usr_0a31df91,custom,0.6631,866.45,INR,settled,2026-06-29T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_dd18d679,exp_1dfe3683,usr_f7512c22,custom,0.8366,1093.13,INR,settled,2026-06-24T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_d14520a3,exp_c2ccafa5,usr_99adb626,equal,1,4749.33,NPR,outstanding,,2026-08-18T10:00:00+05:30
spl_6d525d89,exp_1d6af07b,usr_e9e3f281,equal,1,769.24,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_12c957b0,exp_1d6af07b,usr_4dc8096b,equal,1,769.24,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_e9ff262b,exp_1d6af07b,usr_7f6d27fe,equal,1,769.24,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_dcf7a01f,exp_ef4ac15c,usr_afacd025,shares,2.2371,5746.68,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_ccc7b38a,exp_61bcb286,usr_4b9412c5,equal,1,1567.31,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_0267fa62,exp_bfbd6e1d,usr_4e65d08a,equal,1,326.16,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_fe967f6e,exp_bfbd6e1d,usr_e459a18c,equal,1,326.16,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_d2a54241,exp_bfbd6e1d,usr_633c636b,equal,1,326.16,INR,written_off,,2026-08-18T10:00:00+05:30
spl_531a3a08,exp_5d1beaa1,usr_0551c67a,custom,1.6932,202.55,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_62697c82,exp_5d1beaa1,usr_aefdae86,custom,1.8991,227.19,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_cd171d25,exp_5d1beaa1,usr_e6dca418,custom,2.3131,276.71,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_30ad0e9e,exp_5d1beaa1,usr_ce941853,custom,1.1074,132.47,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_4ac5f4d9,exp_feb735e5,usr_ddfa0cd0,percentage,1.0251,1202.04,INR,written_off,,2026-08-18T10:00:00+05:30
spl_9221e8c8,exp_1eaee91d,usr_243cefe8,equal,1,42.72,CHF,settled,2026-07-25T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_65775d8f,exp_9dcd37b7,usr_2b7e8931,equal,1,1153.20,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_08923d15,exp_b3a37ea1,usr_e6dca418,percentage,2.3269,688.78,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_8dceca1d,exp_b3a37ea1,usr_4794cd34,percentage,1.7651,522.49,INR,settled,2026-07-02T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_eaad2314,exp_b3a37ea1,usr_2e38cf37,percentage,1.8781,555.95,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_700accd3,exp_b3a37ea1,usr_b0226153,percentage,0.5543,164.07,INR,settled,2026-07-31T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_3b18a9b9,exp_865f615b,usr_d1c73fb8,equal,1,2332.57,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_3618664c,exp_865f615b,usr_7edfea3c,equal,1,2332.57,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_e82c5b24,exp_865f615b,usr_e5bfa6cd,equal,1,2332.57,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_75e4f648,exp_d3f2d298,usr_2109396c,shares,0.5536,7.69,SGD,written_off,,2026-08-18T10:00:00+05:30
spl_f6b1b734,exp_d3f2d298,usr_aef2d4f6,shares,1.0117,14.04,SGD,outstanding,,2026-08-18T10:00:00+05:30
spl_1fc55553,exp_9d4444e7,usr_4f4d8587,custom,1.1472,67.45,CHF,settled,2026-07-30T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_e695a952,exp_9316f74e,usr_dcc95fd2,custom,1.9974,291.21,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_2ca7043f,exp_01982d8a,usr_df582802,custom,1.3704,378.32,MVR,settled,2026-07-16T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_cf87f0ba,exp_01982d8a,usr_6e20f92e,custom,1.4856,410.13,MVR,settled,2026-07-18T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_62dfd4ae,exp_01982d8a,usr_f6728ccc,custom,2.3519,649.29,MVR,outstanding,,2026-08-18T10:00:00+05:30
spl_27417d36,exp_a4b0609a,usr_96740172,custom,2.1326,1185.11,INR,settled,2026-06-25T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_f759ecbb,exp_a4b0609a,usr_ab2353de,custom,1.9265,1070.53,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_66ed9bfc,exp_4f91ac7c,usr_51247360,equal,1,473.76,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_e25c4001,exp_f59d9032,usr_d3acd59c,custom,0.9725,1246.89,INR,settled,2026-06-29T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_0750f649,exp_f59d9032,usr_2433031a,custom,2.1023,2695.43,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_ed1049f0,exp_f59d9032,usr_55abb9bc,custom,1.8667,2393.28,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_4b0bc67f,exp_f59d9032,usr_0cae1422,custom,1.1098,1422.85,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_3fe2d0d2,exp_1e46de03,usr_dc032205,equal,1,2429.04,INR,settled,2026-07-17T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_8a21ba73,exp_1e46de03,usr_a9008871,equal,1,2429.03,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_846d2346,exp_1e46de03,usr_81ed406f,equal,1,2429.03,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_916476dd,exp_1e46de03,usr_a93726c0,equal,1,2429.03,INR,settled,2026-07-25T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_70eecbee,exp_cd465a39,usr_f52d271a,equal,1,322.35,INR,settled,2026-08-01T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_cc57dd38,exp_cd465a39,usr_05fc06c6,equal,1,322.35,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_de8a6fab,exp_f01cf415,usr_7af1e427,percentage,1.6488,127.69,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_156d6f67,exp_f01cf415,usr_0f63f4f1,percentage,0.5313,41.14,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_f41c4511,exp_f01cf415,usr_cabd8a19,percentage,0.709,54.91,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_ba8984e9,exp_f01cf415,usr_9e65154f,percentage,1.722,133.37,INR,settled,2026-06-28T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_e0ea4b35,exp_f3b741eb,usr_dc032205,custom,1.9446,2078.76,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_88f60c0a,exp_f3b741eb,usr_a9008871,custom,2.0654,2207.92,INR,settled,2026-06-23T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_13b59bd0,exp_f3b741eb,usr_81ed406f,custom,0.5869,627.43,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_d8bc3f7f,exp_f3b741eb,usr_a93726c0,custom,0.7659,818.72,INR,settled,2026-08-11T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_80d4309c,exp_85eb691b,usr_bedf358a,custom,0.7231,281.55,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_64e7bc1a,exp_85eb691b,usr_e6dcafe4,custom,1.4432,561.88,INR,settled,2026-08-08T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_51e40757,exp_85eb691b,usr_712600f0,custom,1.3438,523.20,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_2561f337,exp_0ac32c87,usr_d245dd5d,equal,1,917.65,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_3a30c3a0,exp_eff3542e,usr_52257a0a,custom,2.3762,1694.53,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_64041d7c,exp_eff3542e,usr_0b0894aa,custom,0.7779,554.75,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_df93f86a,exp_eff3542e,usr_9473419d,custom,1.4728,1050.30,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_04327fa0,exp_830ec592,usr_7af1e427,equal,1,108.92,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_2f65a4bc,exp_830ec592,usr_0f63f4f1,equal,1,108.91,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_76702a3c,exp_830ec592,usr_cabd8a19,equal,1,108.91,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_b46dbc3e,exp_830ec592,usr_9e65154f,equal,1,108.91,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_790a912b,exp_92a8830b,usr_9cb9eedc,equal,1,975.13,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_5e02a4f0,exp_fc6e76d6,usr_ea41e115,equal,1,1019.86,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_d81ebc70,exp_a5e9cfa7,usr_44604a9d,equal,1,921.97,INR,settled,2026-07-22T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_40bda249,exp_1adb9a5e,usr_28c5ee24,equal,1,7514.72,LKR,outstanding,,2026-08-18T10:00:00+05:30
spl_df7009a7,exp_91d25e74,usr_d1a44892,custom,1.4746,7048.90,INR,settled,2026-07-27T10:00:00+05:30,2026-08-18T10:00:00+05:30
